"","long","lat","heuteVok","breitVok","wachsenVokStem","wachsenVokEnd","butter"
"1986",7.69085,48.75532,"i/ie","ei","V-short","a/o","Butter"
"1987",7.34837,48.75567,"i/ie","ei","V-short","a/o","Butter"
"1988",7.90543,48.75592,"i/ie","ei","V-short","a/o","Butter"
"1989",7.59981,48.7561,"i/ie","ei","V-long","e","Butter"
"1990",8.37068,48.75614,"i/ie","ei","V-short","a/o","Butter"
"1991",7.7144,48.75688,"i/ie","ei","V-short","a/o","Butter"
"1992",7.72687,48.75719,"i/ie","ei","V-short","a/o","Butter"
"1993",7.57004,48.75735,"i/ie","ei","V-short","a/o","Butter"
"1994",7.51974,48.75911,"i/ie","ei","V-long","e","Butter"
"1995",7.51974,48.75911,"i/ie","ei","V-long","e","Butter"
"1996",7.51974,48.75911,"i/ie","ei","V-short","a/o","Butter"
"1997",7.51974,48.75911,"i/ie","ei","V-short","a/o","Butter"
"1998",9.68695,48.75984,"ei/ai","oi","V-short","a/o","Butter"
"1999",8.14298,48.76025,"i/ie","ei","V-short","a/o","Butter"
"2000",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2001",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2002",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2003",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2004",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2005",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2006",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2007",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2008",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2009",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2010",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2011",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2012",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2013",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2014",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2015",8.24094,48.76273,"ei/ai","ei","V-short","a/o","Butter"
"2016",7.68522,48.76281,"i/ie","ei","V-short","a/o","Butter"
"2017",8.33578,48.76294,"ei/ai","ei","V-short","a/o","Butter"
"2018",8.16564,48.76405,"ü","ä","V-short","a/o","Butter"
"2019",8.04874,48.76575,"i/ie","ei","V-short","a/o","Butter"
"2020",8.3082,48.76673,"i/ie","ei","V-short","a/o","Butter"
"2021",7.357,48.76744,"i/ie","ei","V-short","a/o","Butter"
"2022",8.24755,48.76768,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2023",7.45083,48.76772,"i/ie","ei","V-short","a/o","Butter"
"2024",7.85912,48.76826,"i/ie","ei","k.A.","k.A.","Butter"
"2025",7.36064,48.76931,"i/ie","ei","V-short","a/o","Butter"
"2026",7.41332,48.7697,"i/ie","ei","V-short","a/o","Butter"
"2027",8.16546,48.771,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"2028",7.7384,48.7721,"i/ie","ei","V-short","a/o","Butter"
"2029",7.98835,48.77367,"i/ie","ä","V-short","a/o","Butter"
"2030",7.47938,48.77591,"i/ie","ä","V-short","a/o","Butter"
"2031",7.67779,48.77853,"i/ie","ei","V-short","a/o","Butter"
"2032",8.26889,48.77997,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2033",8.34313,48.78046,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2034",8.31271,48.78121,"i/ie","ei","V-short","a/o","Butter"
"2035",7.55983,48.78146,"i/ie","ei","V-short","a/o","Butter"
"2036",8.05486,48.78147,"i/ie","ei","V-short","a/o","Butter"
"2037",7.86327,48.78298,"i/ie","ei","V-short","a/o","Butter"
"2038",7.66007,48.78303,"i/ie","oi","V-long","e","Butter"
"2039",7.53159,48.78313,"i/ie","ei","V-short","a/o","Butter"
"2040",7.70638,48.78331,"i/ie","ei","V-short","a/o","Butter"
"2041",7.61936,48.78575,"i/ie","ä","V-long","e","Butter"
"2042",7.38025,48.78942,"i/ie","ei","V-long","e","Butter"
"2043",8.22708,48.78962,"i/ie","oa","V-short","a/o","Anke(n)/Butter"
"2044",7.83521,48.79041,"i/ie","ei","V-long","e","Butter"
"2045",7.47921,48.79113,"i/ie","ei","V-short","a/o","Butter"
"2046",7.42386,48.79158,"i/ie","ei","V-short","e","Butter"
"2047",8.77888,48.79256,"ei/ai","ei","k.A.","k.A.","k.A."
"2048",7.59484,48.79272,"i/ie","ei","V-short","a/o","Butter"
"2049",9.34045,48.79285,"ei/ai","oi","V-short","a/o","Butter"
"2050",8.33322,48.79344,"sonst","ei","V-short","a/o","Butter"
"2051",7.70271,48.79349,"i/ie","ei","V-short","a/o","Butter"
"2052",7.52538,48.79381,"i/ie","ei","V-short","a/o","Butter"
"2053",7.52538,48.79381,"i/ie","ei","V-short","a/o","Butter"
"2054",7.52538,48.79381,"i/ie","ei","k.A.","k.A.","Anke(n)"
"2055",7.52538,48.79381,"i/ie","ei","k.A.","k.A.","Anke(n)"
"2056",7.5473,48.79426,"i/ie","ei","V-long","e","Butter"
"2057",8.81639,48.79486,"ei/ai","ei","V-short","a/o","Butter"
"2058",7.9997,48.79553,"i/ie","ä","V-short","a/o","Butter"
"2059",7.08247,48.79646,"i/ie","ei","V-short","a/o","Butter"
"2060",8.10904,48.79654,"i/ie","ä","V-short","a/o","Butter"
"2061",8.32147,48.801,"sonst","ei","V-short","a/o","Butter"
"2062",7.90562,48.80154,"i/ie","ei","V-short","a/o","Butter"
"2063",7.45399,48.80165,"i/ie","ei","V-short","a/o","Butter"
"2064",7.64259,48.80222,"i/ie","ei","V-short","a/o","Butter"
"2065",8.05803,48.80321,"i/ie","aa","V-short","a/o","Butter"
"2066",7.50884,48.80522,"i/ie","ei","V-short","a/o","Butter"
"2067",7.25813,48.80543,"i/ie","ei","V-short","a/o","Butter"
"2068",7.40138,48.80593,"i/ie","ei","V-short","a/o","Butter"
"2069",8.35791,48.80596,"ei/ai","ei","k.A.","k.A.","Butter"
"2070",8.35791,48.80596,"ei/ai","ei","k.A.","k.A.","Butter"
"2071",8.35791,48.80596,"i/ie","ei","V-short","a/o","Butter"
"2072",8.35791,48.80596,"i/ie","ei","V-short","a/o","Butter"
"2073",8.82201,48.80607,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2074",8.22194,48.80626,"i/ie","ei","V-short","a/o","Butter"
"2075",7.9193,48.8066,"i/ie","ei","V-short","a/o","Butter"
"2076",7.55409,48.80777,"i/ie","ei","V-short","a/o","Butter"
"2077",8.19586,48.80855,"i/ie","ei","V-short","a/o","Butter"
"2078",7.47956,48.81064,"i/ie","ei","V-short","a/o","Butter"
"2079",8.30895,48.81087,"i/ie","ei","V-short","a/o","Butter"
"2080",7.10907,48.81139,"i/ie","ei","V-long","e","Butter"
"2081",7.70034,48.81187,"i/ie","ei","V-short","a/o","Butter"
"2082",8.00818,48.81256,"i/ie","ei","V-short","a/o","Butter"
"2083",7.29591,48.81267,"i/ie","ei","V-short","a/o","Butter"
"2084",7.53026,48.81331,"i/ie","ei","V-short","a/o","Butter"
"2085",8.79091,48.81349,"ei/ai","ei","V-short","a/o","Butter"
"2086",7.43717,48.81355,"sonst","ei","V-short","a/o","Butter"
"2087",7.58414,48.81374,"i/ie","ei","V-short","a/o","Butter"
"2088",7.78868,48.81435,"i/ie","ei","V-short","a/o","Butter"
"2089",7.78868,48.81435,"i/ie","ei","V-short","a/o","Butter"
"2090",7.78868,48.81435,"i/ie","ä","V-short","a/o","Butter"
"2091",7.78868,48.81435,"i/ie","ä","V-short","a/o","Butter"
"2092",8.74222,48.81738,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2093",8.76924,48.81833,"eu","oi","V-short","a/o","Butter"
"2094",8.35062,48.8186,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2095",7.28092,48.81935,"i/ie","ei","V-short","a/o","Butter"
"2096",7.62689,48.81972,"i/ie","ei","V-short","a/o","Butter"
"2097",7.55923,48.82025,"i/ie","ei","V-short","a/o","Butter"
"2098",7.67396,48.82047,"i/ie","ei","V-short","a/o","Butter"
"2099",7.73517,48.82151,"i/ie","ei","V-long","e","Butter"
"2100",7.73517,48.82151,"i/ie","ei","V-long","e","Butter"
"2101",7.73517,48.82151,"i/ie","ei","V-short","a/o","Butter"
"2102",7.73517,48.82151,"i/ie","ei","V-short","a/o","Butter"
"2103",8.00708,48.82172,"i/ie","ei","V-short","a/o","Butter"
"2104",8.14011,48.82287,"i/ie","ei","V-short","a/o","Butter"
"2105",7.06204,48.8233,"i/ie","aa","V-short","a/o","Butter"
"2106",7.4034,48.82391,"i/ie","ei","V-short","a/o","Butter"
"2107",8.08594,48.82427,"i/ie","ä","V-short","a/o","Butter"
"2108",8.80329,48.82521,"ei/ai","ei","k.A.","k.A.","Anke(n)/Butter"
"2109",7.47851,48.82528,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2110",7.47851,48.82528,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2111",7.47851,48.82528,"i/ie","ei","V-short","a/o","Butter"
"2112",7.47851,48.82528,"i/ie","ei","V-short","a/o","Butter"
"2113",8.25452,48.82818,"i/ie","ei","V-short","a/o","Butter"
"2114",8.27573,48.82868,"i/ie","ei","V-short","a/o","Butter"
"2115",7.2357,48.82915,"i/ie","ei","V-short","a/o","Butter"
"2116",7.65509,48.82974,"i/ie","ei","V-short","a/o","Butter"
"2117",7.95924,48.82979,"i/ie","ei","V-long","a/o","Butter"
"2118",8.04001,48.83085,"i/ie","ä","V-short","a/o","Butter"
"2119",7.55965,48.83213,"i/ie","ei","V-long","e","Butter"
"2120",8.73054,48.83244,"ei/ai","ei","V-short","a/o","Butter"
"2121",7.26823,48.83392,"i/ie","ei","V-short","a/o","Anke(n)"
"2122",8.38849,48.83638,"ei/ai","ei","V-short","a/o","Butter"
"2123",7.11324,48.83701,"ü","ei","V-short","a/o","Butter"
"2124",7.08463,48.83742,"i/ie","ä","V-short","a/o","Butter"
"2125",8.28478,48.83768,"i/ie","ei","V-short","a/o","Butter"
"2126",8.02175,48.843,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"2127",8.44945,48.84311,"ei/ai","ei","V-short","-0","Butter"
"2128",7.20676,48.84318,"i/ie","ei","V-short","a/o","Butter"
"2129",8.50104,48.84402,"eu","ei","V-short","a/o","Butter"
"2130",7.60881,48.84422,"i/ie","ei","V-short","a/o","Butter"
"2131",7.60881,48.84422,"i/ie","ei","V-short","a/o","Butter"
"2132",7.60881,48.84422,"i/ie","ei","V-short","a/o","Butter"
"2133",7.60881,48.84422,"i/ie","ei","V-short","a/o","Butter"
"2134",7.53932,48.84466,"i/ie","ei","V-short","a/o","Anke(n)"
"2135",7.62648,48.84525,"i/ie","ei","V-short","a/o","Butter"
"2136",8.21769,48.84547,"ei/ai","ei","V-short","a/o","Butter"
"2137",7.48667,48.84591,"i/ie","ei","V-short","a/o","Butter"
"2138",8.13451,48.84595,"i/ie","ä","V-short","a/o","Anke(n)"
"2139",7.60966,48.84793,"i/ie","ei","V-short","a/o","Butter"
"2140",7.62806,48.84844,"i/ie","ei","V-short","a/o","Butter"
"2141",8.31051,48.84847,"sonst",NA,"V-short","a/o","Butter"
"2142",7.4662,48.84923,"i/ie","ei","V-short","a/o","Butter"
"2143",7.45013,48.85174,"i/ie","ei","V-short","a/o","Butter"
"2144",7.41341,48.85298,"i/ie","ei","V-short","a/o","Butter"
"2145",7.54972,48.85428,"i/ie","ei","V-short","a/o","Butter"
"2146",7.15976,48.85488,"i/ie","ä","V-short","a/o","Butter"
"2147",8.66335,48.85558,"ei/ai","ei","V-short","a/o","Butter"
"2148",8.69574,48.85613,"ei/ai","ei","V-short","a/o","Butter"
"2149",8.24794,48.8572,"i/ie","ei","V-short","a/o","Butter"
"2150",8.20142,48.8573,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2151",8.20142,48.8573,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2152",8.20142,48.8573,"ei/ai","ei","V-short","a/o","Butter"
"2153",8.20142,48.8573,"ei/ai","ei","V-short","a/o","Butter"
"2154",7.24351,48.85748,"i/ie","ei","V-short","a/o","Butter"
"2155",7.32076,48.85864,"i/ie","ei","V-long","e","Butter"
"2156",7.61913,48.85878,"i/ie","ei","V-short","a/o","Butter"
"2157",8.03702,48.859,"i/ie","ä","V-short","a/o","Butter"
"2158",7.49498,48.85955,"i/ie","ei","V-short","a/o","Butter"
"2159",7.11652,48.8596,"ü","ä","V-short","a/o","Butter"
"2160",8.73641,48.86041,"ei/ai","ei","V-short","a/o","Butter"
"2161",8.45861,48.86075,"ei/ai","ei","V-short","a/o","Butter"
"2162",8.15398,48.86103,"i/ie","aa","V-short","a/o","Butter"
"2163",8.33173,48.8612,"ei/ai","ei","V-short","a/o","Butter"
"2164",8.08253,48.86153,"i/ie","ä","V-short","a/o","Butter"
"2165",7.59731,48.86227,"i/ie","ei","V-short","a/o","Butter"
"2166",7.67936,48.86259,"i/ie","ei","V-short","a/o","Butter"
"2167",7.23096,48.86516,"i/ie","aa,ei","V-short","a/o","Butter"
"2168",7.18979,48.8662,"i/ie","ä","V-short","a/o","Butter"
"2169",8.50684,48.86638,"eu","ei","V-short","a/o","Butter"
"2170",7.26874,48.86912,"i/ie","ei","V-short","a/o","Butter"
"2171",8.39644,48.8701,"ei/ai","ei","V-short","a/o","Butter"
"2172",8.2763,48.87021,"i/ie","ei","V-short","a/o","Butter"
"2173",8.43853,48.87037,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2174",7.13172,48.8709,"i/ie","ä","V-short","a/o","Butter"
"2175",7.13172,48.87095,"i/ie","ei","V-short","a/o","Butter"
"2176",7.44029,48.87157,"i/ie","ei","V-short","a/o","Butter"
"2177",7.52526,48.87312,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2178",7.48031,48.87322,"i/ie","ei","V-short","a/o","Butter"
"2179",7.73641,48.87453,"i/ie","ei","V-short","a/o","Anke(n)"
"2180",7.3596,48.87532,"i/ie","ei","V-short","a/o","Butter"
"2181",8.06748,48.87606,"ei/ai","ä","V-short","a/o","Butter"
"2182",7.41533,48.87754,"i/ie","ei","V-long","e","Butter"
"2183",7.63837,48.87814,"i/ie","ei","V-short","a/o","Butter"
"2184",7.57892,48.8784,"i/ie","ei","V-short","a/o","Butter"
"2185",7.57892,48.87845,"ei/ai","ei","V-short","a/o","Butter"
"2186",7.04974,48.87869,"i/ie","ä","k.A.","k.A.","Anke(n)"
"2187",7.07612,48.87884,"i/ie","ei","V-short","a/o","Butter"
"2188",7.07612,48.87884,"i/ie","ei","V-short","a/o","Butter"
"2189",7.07612,48.87884,"ü","ä","V-short","a/o","Butter"
"2190",7.07612,48.87884,"ü","ä","V-short","a/o","Butter"
"2191",7.2198,48.88035,"i/ie","ä","V-short","a/o","Butter"
"2192",8.3345,48.88047,"ei/ai","ei","V-short","a/o","Butter"
"2193",7.72032,48.88168,"i/ie","ei","V-long","e","Butter"
"2194",7.72032,48.88168,"i/ie","ei","V-long","e","Butter"
"2195",7.72032,48.88168,"i/ie","ei","k.A.","k.A.","k.A."
"2196",7.72032,48.88168,"i/ie","ei","k.A.","k.A.","k.A."
"2197",7.15771,48.88171,"i/ie","ä","V-short","a/o","Anke(n)/Butter"
"2198",7.5527,48.88226,"i/ie","ei","V-long","n","Butter"
"2199",8.15649,48.88249,"i/ie","ei","V-short","a/o","Butter"
"2200",7.75568,48.88314,"i/ie","ei","V-short","a/o","Butter"
"2201",8.54326,48.8837,"ei/ai","ei","V-short","a/o","Butter"
"2202",7.61501,48.88508,"i/ie","ei","V-short","a/o","Butter"
"2203",7.17993,48.88617,"i/ie","ä","V-short","a/o","Butter"
"2204",7.78939,48.88652,"i/ie","ei","V-long","e","Butter"
"2205",8.66799,48.889,"ei/ai","ei","V-short","a/o","Butter"
"2206",7.25475,48.89009,"i/ie","ei","V-long","e","Butter"
"2207",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2208",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2209",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2210",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2211",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2212",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2213",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2214",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2215",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2216",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2217",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2218",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2219",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2220",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2221",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2222",8.70025,48.89013,"ei/ai","ei","V-short","a/o","Butter"
"2223",7.67856,48.89026,"i/ie","ei","V-short","a/o","Butter"
"2224",7.74557,48.89153,"i/ie","ei","V-short","a/o","Butter"
"2225",7.19745,48.89156,"i/ie","ä","V-short","a/o","Butter"
"2226",7.53995,48.89301,"i/ie","ei","V-short","a/o","Butter"
"2227",8.23212,48.89333,"ei/ai","ei","V-short","a/o","Butter"
"2228",8.10383,48.89457,"ei/ai","aa","V-short","a/o","Butter"
"2229",7.1532,48.89487,"ü","ä","V-long","e","Butter"
"2230",7.71468,48.89506,"i/ie","ei","V-long","e","Butter"
"2231",8.60093,48.89654,"ei/ai","ei","V-short","a/o","Butter"
"2232",7.76797,48.89675,"i/ie","ei","V-short","a/o","Butter"
"2233",8.47045,48.89758,"ei/ai","ei","V-short","a/o","Butter"
"2234",7.91693,48.8985,"i/ie","ä","V-short","a/o","Butter"
"2235",7.89812,48.8986,"i/ie","ei","V-short","a/o","Butter"
"2236",7.91634,48.89883,"i/ie","ei","V-short","a/o","Butter"
"2237",8.40022,48.89885,"ei/ai",NA,"V-short","a/o","Butter"
"2238",8.42179,48.89892,"ei/ai","ei","V-short","a/o","Butter"
"2239",7.34551,48.89955,"i/ie","ei","V-long","e","Butter"
"2240",7.79196,48.89991,"i/ie","ei","V-short","a/o","Butter"
"2241",7.17654,48.90012,"i/ie","ä","V-short","a/o","Butter"
"2242",7.74283,48.90037,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2243",8.19956,48.90045,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2244",7.06995,48.9005,"i/ie","ä","V-short","a/o","Butter"
"2245",8.5761,48.90131,"ei/ai","ei","V-short","a/o","Butter"
"2246",7.11226,48.90144,"i/ie","ä","V-short","a/o","Butter"
"2247",7.97777,48.90173,"i/ie","ä","V-short","a/o","Butter"
"2248",7.87665,48.90207,"i/ie","ei","V-short","a/o","Butter"
"2249",7.95587,48.90241,"i/ie","ä","V-short","a/o","Anke(n)"
"2250",7.20348,48.90463,"i/ie","ä","V-short","a/o","Butter"
"2251",7.24987,48.90483,"i/ie","ei","V-short","a/o","Butter"
"2252",7.6319,48.90544,"i/ie","ei","V-short","a/o","Butter"
"2253",7.52883,48.90568,"i/ie","ei","V-short","a/o","Butter"
"2254",8.04105,48.90576,"eu","ei","V-short","a/o","Butter"
"2255",8.81415,48.90599,"ei/ai","ei","V-short","a/o","Butter"
"2256",7.6592,48.90652,"i/ie","ei","V-short","a/o","Butter"
"2257",7.28852,48.90706,"i/ie","ei","V-short","a/o","Butter"
"2258",7.28007,48.90754,"i/ie","ei","V-short","a/o","Butter"
"2259",8.46465,48.90968,"ei/ai","ei","V-short","a/o","Butter"
"2260",7.84913,48.90982,"i/ie","ei","V-short","a/o","Butter"
"2261",7.1452,48.90983,"i/ie","ei","V-short","a/o","Butter"
"2262",7.54296,48.91021,"i/ie","ei","V-short","a/o","Butter"
"2263",7.41957,48.91035,"i/ie","ei","V-short","a/o","Butter"
"2264",7.07636,48.91048,"i/ie","ä","V-short","a/o","Anke(n)"
"2265",8.74574,48.91069,"sonst","ei","V-short","a/o","Butter"
"2266",8.25343,48.91099,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2267",7.71711,48.91154,"i/ie","ei","V-short","a/o","Butter"
"2268",8.42992,48.91189,"ei/ai","ei","V-short","a/o","Butter"
"2269",7.31461,48.91322,"i/ie","ei","V-short","a/o","Butter"
"2270",7.88417,48.9137,"i/ie","ei","V-short","a/o","Butter"
"2271",8.53163,48.91379,"ei/ai","ei","V-short","a/o","Anke(n)"
"2272",7.92307,48.91408,"i/ie","aa,ee","V-short","a/o","Butter"
"2273",7.92307,48.91408,"i/ie","aa,ee","V-short","a/o","Butter"
"2274",7.92307,48.91408,"i/ie","ä","V-short","a/o","Butter"
"2275",7.92307,48.91408,"i/ie","ä","V-short","a/o","Butter"
"2276",8.50638,48.915,"ei/ai","ei","k.A.","k.A.","Anke(n)"
"2277",8.56003,48.91574,"ei/ai","ei","V-short","a/o","Butter"
"2278",7.76471,48.91584,"i/ie","ei","k.A.","k.A.","Butter"
"2279",8.66764,48.91655,"sonst","ei","V-short","a/o","Butter"
"2280",8.37866,48.91717,"ei/ai","ei","V-short","a/o","Butter"
"2281",8.00666,48.91753,"i/ie","ei","V-short","a/o","Butter"
"2282",7.38129,48.91753,"i/ie","ei","V-short","a/o","Butter"
"2283",8.00666,48.91753,"ei/ai","aa","V-short","a/o","Butter"
"2284",7.38129,48.91753,"ei/ai","aa","V-short","a/o","Butter"
"2285",7.25159,48.91879,"i/ie","ä","V-short","a/o","Butter"
"2286",7.59018,48.9196,"i/ie","ei","V-long","e","Butter"
"2287",8.77601,48.91977,"ei/ai","ei","V-short","a/o","Butter"
"2288",8.14635,48.92142,"ei/ai","aa","V-short","a/o","Butter"
"2289",7.48181,48.9216,"i/ie","ei","V-short","a/o","Butter"
"2290",7.08411,48.9218,"i/ie","aa","V-short","a/o","Butter"
"2291",8.47546,48.92348,"ei/ai","ei","V-short","a/o","Butter"
"2292",7.94768,48.92407,"ei/ai","aa","V-short","a/o","Butter"
"2293",7.99256,48.92477,"ei/ai","aa","V-short","a/o","Butter"
"2294",8.06718,48.92481,"ei/ai","aa","V-short","a/o","Butter"
"2295",7.75696,48.92512,"i/ie","ei","V-short","a/o","Butter"
"2296",7.21529,48.92578,"i/ie","ä","V-short","a/o","Butter"
"2297",8.371,48.92716,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2298",7.9412,48.92766,"ei/ai","aa","V-short","a/o","Butter"
"2299",8.38589,48.92887,"eu","ei","V-short","a/o","Anke(n)/Butter"
"2300",7.12568,48.92923,"i/ie","ä","V-short","a/o","Butter"
"2301",8.56916,48.93008,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2302",6.98122,48.93023,"i/ie","ä","V-short","a/o","Butter"
"2303",8.2136,48.93047,"ei/ai","ei","V-short","a/o","Butter"
"2304",8.03043,48.93123,"ei/ai","aa","V-short","a/o","Butter"
"2305",8.2685,48.93129,"ei/ai","oi","V-short","a/o","Butter"
"2306",8.46237,48.93179,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2307",7.46373,48.93214,"i/ie","ei","V-short","a/o","Butter"
"2308",7.66338,48.93223,"i/ie","ei","V-short","a/o","Anke(n)/Butter"
"2309",7.33838,48.9327,"ei/ai","ei","V-short","a/o","Butter"
"2310",8.63492,48.93324,"ei/ai","ei","V-short","a/o","Butter"
"2311",8.15128,48.93354,"ei/ai","ei","V-short","a/o","Anke(n)"
"2312",7.85624,48.93375,"i/ie","aa","V-long","e","Butter"
"2313",7.0389,48.93409,"i/ie","ä","V-short","a/o","Butter"
"2314",8.1038,48.9341,"ei/ai","aa","V-short","a/o","Butter"
"2315",7.98262,48.93423,"ei/ai","aa","V-short","a/o","Butter"
"2316",8.75287,48.93453,"ei/ai","ei","V-short","a/o","Butter"
"2317",8.20923,48.9349,"ei/ai","ei","V-short","a/o","Butter"
"2318",7.77425,48.93532,"i/ie","ei","V-short","a/o","Butter"
"2319",7.91205,48.93588,"i/ie","aa","V-short","a/o","Butter"
"2320",7.74374,48.93677,"i/ie","ei","V-short","a/o","Butter"
"2321",7.88268,48.93782,"i/ie","aa","V-short","a/o","Butter"
"2322",7.84049,48.93847,"i/ie","ei","V-short","a/o","Butter"
"2323",7.82707,48.93886,"i/ie","ei","V-short","a/o","Butter"
"2324",7.08686,48.93919,"i/ie","ä","V-short","a/o","Butter"
"2325",7.08686,48.93919,"i/ie","ä","V-short","a/o","Butter"
"2326",7.08686,48.93919,"i/ie","ä","V-long","e","Butter"
"2327",7.08686,48.93919,"i/ie","ä","V-long","e","Butter"
"2328",8.25452,48.94056,"ei/ai","aa","V-short","a/o","Butter"
"2329",7.18685,48.94061,"i/ie","ä","V-short","a/o","Butter"
"2330",7.6082,48.94109,"i/ie","ei","V-short","a/o","Butter"
"2331",7.02465,48.94167,"i/ie","ä","V-short","a/o","Butter"
"2332",8.40245,48.94247,"ei/ai","ei","V-short","a/o","Anke(n)"
"2333",8.40245,48.94247,"ei/ai","ei","V-short","a/o","Anke(n)"
"2334",8.40245,48.94247,"ei/ai","ei","V-short","a/o","Butter"
"2335",8.40245,48.94247,"ei/ai","ei","V-short","a/o","Butter"
"2336",7.72171,48.94318,"i/ie","ei","V-short","a/o","Butter"
"2337",8.0182,48.94347,"ei/ai","aa","V-short","a/o","Butter"
"2338",7.80425,48.9435,"ü","ei","V-short","a/o","Butter"
"2339",8.53428,48.94409,"eu","ei","V-short","a/o","Butter"
"2340",8.03018,48.94495,"ei/ai","aa","V-short","a/o","Butter"
"2341",7.05316,48.94524,"i/ie","ä","V-short","a/o","Butter"
"2342",8.48266,48.94683,"ei/ai","ei","V-short","a/o","Anke(n)"
"2343",8.66865,48.94773,"ei/ai","ei","V-short","a/o","Anke(n)/Butter"
"2344",8.07041,48.94851,"ei/ai","aa","V-short","a/o","Butter"
"2345",8.57281,48.9487,"eu","oi","k.A.","a/o","Anke(n)/Butter"
"2346",7.87838,48.95025,"i/ie","aa","V-short","a/o","Butter"
"2347",8.61996,48.95027,"ei/ai","ei","V-short","a/o","Butter"
"2348",7.64282,48.95108,"i/ie","ei","V-long","e","Butter"
"2349",7.64282,48.95108,"i/ie","ei","V-long","e","Butter"
"2350",7.64282,48.95108,"i/ie","ei","V-long","e","Butter"
"2351",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2352",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2353",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2354",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2355",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2356",7.64282,48.95108,"i/ie","ei","V-short","a/o","Butter"
"2357",7.76782,48.95111,"i/ie","ei","V-short","a/o","Butter"
"2358",8.23933,48.95136,"ei/ai","ei","V-short","a/o","Butter"
"2359",7.15171,48.95143,"i/ie","ä","V-short","a/o","Butter"
"2360",7.91332,48.95207,"ei/ai","aa","V-long","a/o","Anke(n)/Butter"
"2361",7.78435,48.95245,"i/ie","ei","V-short","a/o","Butter"
"2362",7.1752,48.95249,"i/ie","ä","V-short","a/o","Butter"
"2363",6.99156,48.9525,"i/ie","ä","V-short","a/o","Butter"
