xcord,ycord,data,NN1,NN2,NN3,NN4,NN5,n1,n2,n3,n4,n5,nSum1,nSum2,nSum3,nSum4,nSum5,nrm,cor
384702.275440994,5370357.59648267,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384702.275440994,5370357.59648267,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388007.695177745,5368782.26412204,nd,nd,nn,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
381506.236920954,5358335.38412454,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384153.28417607,5368677.51695894,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384153.28417607,5368677.51695894,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385451.500776734,5363900.83045917,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388325.566876364,5364012.46925444,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
387887.722120025,5365524.44639043,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383051.626497305,5370015.64688292,nd,nd,nd,nd,nd,nn,1,1,1,1,0,1,2,3,4,4,0.8,0.7
391582.555500486,5373179.19797177,nn,nd,nn,nn,nd,nd,0,1,1,0,0,0,1,2,2,2,0.4,0.1
394614.261955274,5372462.47416866,nn,nd,nd,nn,nd,nd,0,0,1,0,0,0,0,1,1,1,0.2,-0.2
401712.546738879,5371934.28402025,nd,nd,nd,ng,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
393987.587898601,5370215.9234711,nd,nn,nd,nn,nd,nd,0,1,0,1,1,0,1,1,2,3,0.6,0.4
392333.006771399,5367183.87848546,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390396.518322012,5367722.52077575,nd,nd,nd,nd,nd,nn,1,1,1,1,0,1,2,3,4,4,0.8,0.7
390552.722066364,5364208.07097061,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397150.708827703,5363931.01600115,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397907.60911768,5364863.52330367,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401077.514415342,5363968.94601663,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399886.478890323,5367720.13694051,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
402440.149557845,5371572.55632102,nd,ng,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
402440.149557845,5371572.55632102,nd,nd,ng,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
405094.528425294,5371333.90525091,nd,nd,ng,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
405638.792573838,5369270.13554446,nd,nd,nd,ng,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
401871.908766251,5369065.16376966,nd,nd,ng,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
412323.347543159,5368670.05012762,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412425.913289487,5366888.49349147,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412094.149497082,5364955.79721753,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413821.07987527,5372193.62295272,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415914.68927909,5371616.20200385,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
420043.158403939,5372232.23711392,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421128.218808615,5371836.77054754,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422273.13444696,5371591.88969046,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423612.028539969,5370656.45483057,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
420109.828013382,5370832.70984687,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
424741.382430613,5369495.11786305,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
424571.520214158,5368453.46977749,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423876.044634838,5367043.10902192,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
420109.828013382,5370832.70984687,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425493.550787579,5364805.93542329,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422040.167721407,5363740.68462843,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
419209.654847475,5363994.9033076,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413780.596715075,5368665.44210224,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
417690.499405329,5367302.00185027,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376405.516469045,5362484.07634807,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373502.128189294,5358294.61450324,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
371353.349627379,5357026.25258842,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373267.247580914,5356668.51403878,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
375423.035551298,5357292.46861485,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374233.781134156,5355764.08850956,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372937.057269327,5355028.98468678,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
375787.537186532,5355185.02240983,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386628.460888771,5363127.71329285,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385470.446769907,5362640.61406727,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385470.446769907,5362640.61406727,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385470.446769907,5362640.61406727,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384712.638518721,5361490.65492248,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384697.369426211,5360156.63066553,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382836.22392415,5360452.73893806,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
381506.236920954,5358335.38412454,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380479.790845048,5358253.49155019,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388812.790265051,5361607.8100201,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388070.543985255,5359453.05462186,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386329.030234806,5357232.68313251,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386329.030234806,5357232.68313251,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383875.595425402,5357930.59380467,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382909.063636156,5356442.64111922,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382804.664274281,5355441.81561719,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396140.200334019,5362906.5119719,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395522.151140029,5361302.31714272,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
394315.21884617,5359275.48912436,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395866.338206469,5358673.08821328,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395866.338206469,5358673.08821328,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395866.338206469,5358673.08821328,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397391.461122285,5359770.50947814,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398351.592488357,5361273.13007759,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399256.859731905,5361840.69656182,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398662.297827365,5355739.46012966,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397496.567073471,5354677.43427758,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
394672.761044706,5357067.33280953,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392711.191996994,5355806.49042329,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391975.615307425,5354893.11860301,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409522.02641459,5362480.31204739,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
407807.198098554,5359945.24709156,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412322.975989578,5360136.03626636,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409883.114793782,5357810.62156437,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408129.293385113,5355868.64395337,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404912.986027959,5355958.26367578,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402896.038332463,5357059.73192978,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
403616.354837693,5359683.57928836,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412957.927709178,5353923.73428091,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
417943.33767767,5363262.67175841,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418649.306294892,5361144.62956632,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421345.476323006,5361351.17238364,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425042.961720464,5362005.91438862,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
425401.390085205,5359824.46276319,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418408.89022925,5358841.22361407,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416699.780322709,5358456.9314125,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414260.049007509,5362042.00682246,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415049.795734039,5359416.37406268,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413882.667392559,5356976.97932944,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415445.390371756,5355793.94045189,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416710.191212154,5354721.32495663,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
419067.483443563,5354538.28990889,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374989.145786759,5354211.73534821,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376014.982229777,5352695.85481543,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374036.562167936,5349266.54245838,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372496.44689122,5347837.42124067,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376632.605089692,5353950.09079866,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378509.788637963,5353966.36912887,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
377961.442912462,5353604.49023817,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376861.485102079,5351677.78464223,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383495.078272518,5353175.93336198,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382974.193807774,5351936.80815235,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382781.924888551,5349444.46194092,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
381217.175862179,5347752.26984696,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380847.983253449,5345822.97088681,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385127.961560527,5346112.02786293,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385127.961560527,5346112.02786293,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385127.961560527,5346112.02786293,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388872.822507103,5351573.88250243,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390349.098430533,5351967.75085877,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397163.862013022,5352102.84616287,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
400733.899616564,5349415.51553381,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396670.171446976,5348766.25099954,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
393757.941750212,5349585.92575057,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391152.022282955,5347061.16826502,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395329.94845189,5346543.68677536,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396318.2988754,5345170.28205568,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396318.2988754,5345170.28205568,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402195.306418486,5354058.72343204,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401416.88752646,5351578.35818575,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406180.509683849,5415092.20225998,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408003.476798359,5353269.1025019,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412825.584192507,5349688.86894505,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411598.029614296,5352471.63689702,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411965.274770192,5348889.41934117,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410866.332156224,5347935.95490544,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411987.034166004,5346552.18272011,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411940.603993602,5345468.945995,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406677.770935849,5349559.55273294,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406677.770935849,5349559.55273294,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
405439.286642824,5346953.94993718,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413866.640698412,5353230.61056711,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415509.513060789,5352329.90456078,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415509.513060789,5352329.90456078,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
420185.351603405,5353757.61543679,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
428354.066602432,5357278.43167404,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421481.063463181,5351283.79905176,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422170.065396854,5349335.51897718,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422503.123050097,5346934.15323565,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415168.182422849,5347984.75390936,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414911.027725916,5346616.71026827,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415283.247930648,5344443.29067332,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
364861.548937845,5345114.30709599,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372496.44689122,5347837.42124067,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
364861.548937845,5345114.30709599,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
364861.548937845,5345114.30709599,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374047.958677155,5343198.12437177,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374047.958677155,5343198.12437177,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
375512.157660455,5339169.53663486,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
375001.63980389,5336632.04535983,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
374875.739388194,5337777.90860622,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380053.329578593,5344441.9213713,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380053.329578593,5344441.9213713,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
377986.180973648,5342565.42990695,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
377987.455880727,5340504.9448218,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380551.403485042,5338284.66778055,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383569.073741823,5338011.09904591,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378394.493901153,5341538.15961873,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390105.061573184,5342926.18098071,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391536.917570006,5343724.88900793,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
393341.125501481,5342813.60404119,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
394167.839008249,5343168.45028282,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395643.052015197,5342274.03285647,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397276.29689375,5343239.47583988,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399520.95186313,5342014.29407212,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
394042.344134618,5340570.171391,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392377.813101991,5340696.93292608,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
389678.748809885,5339741.10757526,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
389045.765135626,5337805.37055967,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
393757.708086994,5338252.8206176,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
393411.478944098,5337786.73736406,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404454.899150714,5343756.1947199,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404230.635338511,5342297.95859341,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401627.658072731,5339111.36877535,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409458.750240941,5344397.18816678,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412386.699519668,5343288.61380688,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413040.337677422,5341295.27378128,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411348.797717406,5340923.29804076,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409195.360788276,5341752.05912466,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410583.615575669,5340076.96797513,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413120.621177193,5340126.73242456,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412048.968280859,5336837.95886951,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408594.728048533,5338480.85932547,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408349.468473918,5335887.7382287,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412952.966597757,5335168.75974556,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416855.466937449,5343750.88875565,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422335.724041365,5344398.43454013,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423345.342471757,5341290.95113888,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418008.4202677,5337574.22729173,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418684.098602729,5336733.02104074,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
424810.312531668,5336378.99782618,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376935.331930131,5394345.73071413,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376131.327999923,5392977.77815718,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378607.997633878,5401611.09168557,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
379868.807896928,5399783.47893839,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
379868.807896928,5399783.47893839,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
379868.807896928,5399783.47893839,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
380776.038126104,5398242.81885063,nd,nn,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
383273.994241188,5396767.96161211,nd,ng,nd,nd,nd,nn,0,1,1,1,0,0,1,2,3,3,0.6,0.4
385200.149410663,5397358.70836074,nd,nd,nd,ng,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
387060.731415206,5397418.77564855,nd,nd,ng,ng,nd,nd,1,0,0,1,1,1,1,1,2,3,0.6,0.4
388603.265133758,5399397.27835999,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388603.265133758,5399397.27835999,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388570.541253662,5396010.81365496,ng,nd,nd,nd,nd,ng,0,0,0,0,1,0,0,0,0,1,0.2,-0.2
386876.447911815,5395212.95249545,nd,ng,nd,nd,ng,nd,0,1,1,0,1,0,1,2,2,3,0.6,0.4
386037.61528454,5395662.49760385,ng,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
383455.694775891,5394922.6758421,ng,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
385473.405954282,5394344.03072932,nd,nd,ng,nd,nd,ng,1,0,1,1,0,1,1,2,3,3,0.6,0.4
385892.496069953,5393701.65372013,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
386682.467205485,5393115.19748056,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
389355.136544632,5394110.47935875,nd,ng,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
378750.361645341,5395715.19524629,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380858.320317309,5394322.23764353,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
382709.075027775,5393681.6472937,nd,ng,nd,nd,nd,nd,0,1,1,1,1,0,1,2,3,4,0.8,0.7
379209.861773399,5392371.35969386,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385949.857196199,5392066.96386122,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
377847.604788851,5397018.10236553,nd,nd,nd,nd,nn,nd,1,1,1,0,1,1,2,3,3,4,0.8,0.7
385016.991145565,5398903.71297667,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
396208.996459261,5396896.14230397,ng,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
394268.255475184,5398705.96135801,nd,nd,ng,nd,nd,nd,1,0,1,1,1,1,1,2,3,4,0.8,0.7
396206.055489265,5399637.12337097,nd,ng,nd,nd,ng,ng,0,1,1,0,0,0,1,2,2,2,0.4,0.1
399265.782530474,5400352.94597641,ng,ng,ng,nd,nd,nn,1,1,0,0,0,1,2,2,2,2,0.4,0.1
399512.293056698,5397450.85996703,ng,nd,nd,nd,ng,ng,0,0,0,1,1,0,0,0,1,2,0.4,0.1
398195.809298155,5396785.21943383,nd,nd,ng,ng,nd,ng,1,0,0,1,0,1,1,1,2,2,0.4,0.1
399292.821614444,5396044.88957245,nd,nd,ng,ng,nd,nd,1,0,0,1,1,1,1,1,2,3,0.6,0.4
401290.887315938,5395970.45290483,nd,ng,nd,ng,ng,nd,0,1,0,0,1,0,1,1,1,2,0.4,0.1
399577.498792202,5394147.31378009,ng,nd,nd,nn,ng,nd,0,0,0,1,0,0,0,0,1,1,0.2,-0.2
397554.555641911,5394588.61655162,nd,ng,nd,ng,nd,ng,0,1,0,1,0,0,1,1,2,2,0.4,0.1
