"","utm_x","utm_y","l).Hunde","class","n_places","new"
"1715",456795.751524703,5428777.81980351,"Hund","nd",1,"nd"
"1716",456839.586041603,5441428.90655429,"d'Hund","nd",1,"nd"
"1717",456942.294186744,5291834.05286805,"Hünd","nd",1,"nd"
"1718",457013.945174502,5453494.43985527,"d'Hünd","nd",1,"nd"
"1719",457032.364824608,5285379.10473489,"Hünd","nd",1,"nd"
"1720",457231.672947833,5312970.21412897,"Hund","nd",1,"nd"
"1721",457315.129587489,5445653.15529964,"Hind","nd",1,"nd"
"1722",457361.667955554,5294660.76219742,"Hind","nd",1,"nd"
"1723",457377.365754984,5442852.20286851,"d'Hund","nd",1,"nd"
"1724",457517.401347356,5327564.58173889,"Hund","nd",1,"nd"
"1725",457622.842994742,5416380.42908865,"Hunn","nn",1,"nn"
"1726",457723.776084325,5304440.26920626,"Hund","nd",1,"nd"
"1727",457844.127138613,5270896.58696042,"Hund","nd",1,"nd"
"1728",457853.444801749,5268854.82241197,"d'Hünd","nd",1,"nd"
"1729",458052.757342412,5448311.23651525,"Hund","nd",1,"nd"
"1730",458229.501489981,5417817.70959048,"Hunn, Hünn","nn",1,"nn"
"1731",458390.182079707,5274714.88848395,"Hünd","nd",1,"nd"
"1732",458443.676779447,5298514.16362472,"Hind","nd",1,"nd"
"1733",458515.464269554,5288152.52474216,"Hünd","nd",1,"nd"
"1734",458741.609974571,5308678.80771593,"Hund, Hünd","nd",1,"nd"
"1735",458826.284983576,5413197.55018189,"Hunde","nd",1,"nd"
"1736",459037.639085424,5295525.61540907,"Hind","nd",1,"nd"
"1737",459280.223809219,5319757.79504865,"t'Hund","nd",1,"nd"
"1738",459290.577484264,5277005.86934111,"Hünd","nd",1,"nd"
"1739",459372.323348223,5317704.17888012,"k.A.","0",1,"0"
"1740",459605.138868367,5410161.42616815,"Hunn, Hunn","nn",1,"nn"
"1741",459688.881266199,5322743.78087129,"Hind","nd",1,"nd"
"1742",459750.836710564,5331136.48163188,"d'Hund","nd",1,"nd"
"1743",459751.236581344,5273778.39331885,"d'Hund","nd",1,"nd"
"1744",459811.84789616,5291863.46108091,"d'Hund, d'Hind ","nd",1,"nd"
"1745",459831.591086072,5428701.65798744,"die/der Hun'","0",1,"0"
"1746",459884.751149703,5335588.36035928,"d Hund","nd",1,"nd"
"1747",459911.370306822,5424757.8744611,"Hunde","nd",1,"nd"
"1748",459938.601985861,5301723.56885833,"Hundle, Brudel","nd",1,"nd"
"1749",460058.431778421,5488001.14942343,"Hund, Hind, Hunde","nd, nd",2,"nd"
"1751",460169.775988836,5430681.39364781,"Hund","nd",1,"nd"
"1752",460178.237138175,5453724.12934475,"Hunde","nd",1,"nd"
"1753",460233.194757372,5316868.97433349,"Hund (m), d'Hunde ","nd",1,"nd"
"1754",460291.174791052,5412117.4970386,"Hun","nn",1,"nn"
"1755",460491.871384261,5328213.55469271,"Hund","nd",1,"nd"
"1756",460504.801462073,5317967.49506096,"Hund","nd",1,"nd"
"1757",460530.938783602,5314493.86066037,"Hind","nd",1,"nd"
"1758",460575.685259549,5319928.82406643,"Hund","nd",1,"nd"
"1759",460594.668593937,5426272.67893526,"Hund","nd",1,"nd"
"1760",460622.792972164,5420012.53148471,"de Hunn","nn",1,"nn"
"1761",460629.532307372,5312433.57496893,"d'r Hund, d'Hund ","nd",1,"nd"
"1762",460772.473070498,5417553.53727158,"Hund","nd",1,"nd"
"1763",460960.988306284,5422906.10171178,"Hunn","nn",1,"nn"
"1764",461143.283624029,5432940.1495771,"Hunde, Hünd","nd",1,"nd"
"1765",461188.094956703,5416205.49133939,"Hunn","nn",1,"nn"
"1766",461197.411205323,5274611.05055649,"Hünd","nd",1,"nd"
"1767",461262.996275709,5427476.3948376,"Hünd","nd",1,"nd"
"1768",461354.64104579,5449457.7759885,"d'Hund","nd",1,"nd"
"1769",461380.295774993,5481676.5912189,"Hünd","nd",1,"nd"
"1770",461384.943918551,5434796.12967367,"Hind","nd",1,"nd"
"1771",461575.15399574,5419082.06498543,"k.A.","0",1,"0"
"1772",461639.073481484,5298644.35867855,"Hünd","nd",1,"nd"
"1773",461701.414616644,5458872.95483029,"Hu_nde","nd",1,"nd"
"1774",461800.411552358,5423933.03342832,"Hind","nd",1,"nd"
"1775",461815.566067274,5308014.07658904,"k.A.","0",1,"0"
"1776",461916.88980121,5304348.84190837,"Hund","nd",1,"nd"
"1777",462093.507112573,5487995.50217799,"Hind","nd",1,"nd"
"1778",462112.250044154,5439236.85463544,"Hunde","nd",1,"nd"
"1779",462120.25468895,5421674.114914,"Honn, Honn","nn",1,"nn"
"1780",462174.223529052,5333376.3614632,"Hunde","nd",1,"nd"
"1781",462228.562963522,5292653.01534912,"d'Hünd","nd",1,"nd"
"1782",462239.006771481,5330907.22614499,"d'Hund","nd",1,"nd"
"1783",462353.7800615,5485980.22419614,"Hunde","nd",1,"nd"
"1784",462400.339730225,5456526.78445625,"die Hund","nd",1,"nd"
"1785",462426.349816905,5295198.08832423,"Hind","nd",1,"nd"
"1786",462705.910753506,5310989.26200994,"Hund","nd",1,"nd"
"1787",462706.477963698,5309807.74424564,"Hund","nd",1,"nd"
"1788",462768.532847048,5445962.7691464,"Hunde, d'Hund","nd",1,"nd"
"1789",462834.149346471,5327099.70075371,"Hund","nd",1,"nd"
"1790",462846.979090713,5300882.75600743,"Hind","nd",1,"nd"
"1791",463037.026278169,5328884.60228805,"Hund (m) ","nd",1,"nd"
"1792",463109.30278216,5428368.74259517,"Hinn","nn",1,"nn"
"1793",463112.49228825,5477979.03479925,"di Hind, Hund, Hunde","nd, nd, nd",3,"nd"
"1796",463233.29272916,5276097.16515076,"Hünd","nd",1,"nd"
"1797",463332.791123628,5447058.49184339,"Hund, Hünde","nd",1,"nd"
"1798",463391.041534389,5410236.48074384,"Hunn","nn",1,"nn"
"1799",463614.110354,5461044.55502073,"Hund, Handä","nd",1,"nd"
"1800",463729.108413364,5304731.74617077,"Hind","nd",1,"nd"
"1801",463830.365144079,5486551.69594555,"Hind","nd",1,"nd"
"1802",463832.700363096,5412719.28677547,"Hunn","nn",1,"nn"
"1803",463834.049348336,5418124.23037375,"die Honn ","nn",1,"nn"
"1804",464198.945846494,5422452.97944031,"Hunde","nd",1,"nd"
"1805",464250.23480024,5437664.00518676,"Hünd","nd",1,"nd"
"1806",464264.585750588,5439998.50936405,"k.A.","0",1,"0"
"1807",464742.835319032,5295061.2578771,"Hind","nd",1,"nd"
"1808",464831.284682236,5331000.75521263,"Hunde","nd",1,"nd"
"1809",464874.226018621,5455490.9674889,"Hund","nd",1,"nd"
"1810",465022.197161907,5452548.36704173,"Hund","nd",1,"nd"
"1811",465030.041907161,5298601.74296464,"Hund","nd",1,"nd"
"1812",465044.300905481,5441773.3816528,"Hind","nd",1,"nd"
"1813",465047.034135239,5484552.53571318,"Hind, Hund","nd, nd",2,"nd"
"1815",465111.977368431,5318414.51954511,"Hund","nd",1,"nd"
"1816",465243.40912462,5460127.93097928,"Hunde","nd",1,"nd"
"1817",465415.110803705,5427995.93368042,"Hunn","nn",1,"nn"
"1818",465458.720669076,5301966.91002337,"Hund","nd",1,"nd"
"1819",465464.529451723,5468452.46848134,"(dä Hund,) d'Hund","nd",1,"nd"
"1820",465473.036069896,5306234.88115497,"Hund","nd",1,"nd"
"1821",465520.191966581,5438763.2104052,"die Hünde","nd",1,"nd"
"1822",465683.201192973,5417978.01687335,"Hunde","nd",1,"nd"
"1823",465743.057191221,5433486.78699385,"Hunde","nd",1,"nd"
"1824",465898.00315314,5421345.0743508,"Honn ","nn",1,"nn"
"1825",465960.057944437,5475280.06491755,"Hund","nd",1,"nd"
"1826",466175.623210036,5481633.65082107,"Hind","nd",1,"nd"
"1827",466247.732450112,5471482.7027165,"Hunde","nd",1,"nd"
"1828",466508.635441915,5314174.7595753,"Hund","nd",1,"nd"
"1829",466515.218973094,5414627.94258223,"Hon(d)","0",1,"0"
"1830",466528.113467402,5426024.76088023,"Hund","nd",1,"nd"
"1831",466566.019441895,5442708.92491484,"Hund","nd",1,"nd"
"1832",466635.903749855,5304308.52590309,"Hund","nd",1,"nd"
"1833",466637.973722552,5296242.61989086,"Hund, d'Hind","nd, nd",2,"nd"
"1835",466667.169905467,5326434.78679691,"Hund ","nd",1,"nd"
"1836",466854.048401901,5448156.83492855,"Hünd","nd",1,"nd"
"1837",467118.288450478,5462969.13468637,"Hund","nd",1,"nd"
"1838",467142.4207052,5310547.66758939,"Hund","nd",1,"nd"
"1839",467200.429063283,5454437.14104555,"Hund","nd",1,"nd"
"1840",467297.923727102,5482660.76883537,"Hund","nd",1,"nd"
"1841",467343.922687565,5423786.53691193,"Hund","nd",1,"nd"
"1842",467374.873830822,5437123.31646902,"Hund, Hind","nd",1,"nd"
"1843",467592.531384299,5314496.44267082,"Hund","nd",1,"nd"
"1844",467664.866468045,5274796.08105236,"Hund, Hünd","nd",1,"nd"
"1845",467765.277450963,5418182.35275744,"Hunn","nn",1,"nn"
"1846",467929.566508682,5319265.07240452,"Hund","nd",1,"nd"
"1847",468138.975041648,5277817.63997241,"Hünd","nd",1,"nd"
"1848",468346.235767325,5479490.46646531,"Hund","nd",1,"nd"
"1849",468356.06162186,5427488.13949117,"Hund","nd",1,"nd"
"1850",468378.611374308,5422836.74171343,"Ho°nn","nn",1,"nn"
"1851",468443.227983718,5419772.60345015,"Hunn","nn",1,"nn"
"1852",468606.041293245,5479939.23594558,"Hind","nd",1,"nd"
"1853",468692.642085277,5460192.80335096,"Hünd","nd",1,"nd"
"1854",468722.207360732,5421840.96161337,"Hun","nn",1,"nn"
"1855",468838.758678762,5470418.9562414,"Hunde","nd",1,"nd"
"1856",468890.665784572,5431124.77959837,"Hünde","nd",1,"nd"
"1857",468933.71034041,5416571.5793584,"Honn","nn",1,"nn"
"1858",469214.025162004,5476485.94843445,"Hund","nd",1,"nd"
"1859",469584.964440535,5468475.86100449,"Heinde","nd",1,"nd"
"1860",469723.435533666,5436108.33424829,"Hind","nd",1,"nd"
"1861",469887.659386322,5278048.39838553,"Hünd","nd",1,"nd"
"1862",470444.178960992,5471090.45339294,"Hund","nd",1,"nd"
"1863",470540.315352107,5294913.26685626,"Hund","nd",1,"nd"
"1864",470617.079829454,5313643.25949422,"Hund","nd",1,"nd"
"1865",470647.561543703,5298931.72717852,"Hünd","nd",1,"nd"
"1866",470750.635316921,5416031.48368847,"Hinn","nn",1,"nn"
"1867",470890.006672373,5441291.48971259,"Hind, Hünde","nd, nd",2,"nd"
"1869",471080.58999208,5457020.17199853,"Hund","nd",1,"nd"
"1870",471081.944019351,5313029.59206581,"Hund","nd",1,"nd"
"1871",471162.304076302,5295920.44093664,"Hind","nd",1,"nd"
"1872",471184.789071661,5479151.22906754,"Hund","nd",1,"nd"
"1873",471276.87264798,5483704.56625347,"Hund","nd",1,"nd"
"1874",471310.122015128,5306534.11985355,"d'Hund","nd",1,"nd"
"1875",471584.095008221,5428659.0670153,"Hunn","nn",1,"nn"
"1876",471606.059145801,5423654.19067754,"Ho°nn, Honn","nn, nn",2,"nn"
"1878",471816.220366677,5480049.5792684,"Hund","nd",1,"nd"
"1879",471873.503615984,5477384.37805866,"Hunde","nd",1,"nd"
"1880",472175.279155749,5421997.14942992,"Honn","nn",1,"nn"
"1881",472435.856783224,5447382.38567781,"Hund","nd",1,"nd"
"1882",472473.281053803,5295006.00767586,"Hünd","nd",1,"nd"
"1883",472786.808302063,5315413.18014401,"Hund","nd",1,"nd"
"1884",473072.130891788,5472171.97789254,"Hunde","nd",1,"nd"
"1885",473146.981832695,5292063.08437202,"Hund","nd",1,"nd"
"1886",473180.006682731,5456811.64854662,"Hund ","nd",1,"nd"
"1887",473185.459138136,5445508.79844684,"Hund (m) ","nd",1,"nd"
"1888",473261.481238408,5420098.65848027,"d'r Hunn, d'Hinn","nn",1,"nn"
"1889",473383.400111746,5451925.75447015,"Hund","nd",1,"nd"
"1890",473880.809809135,5436976.51680305,"die Hund","nd",1,"nd"
"1891",473954.069918199,5308893.44115149,"Hind, d'Hund","nd, nd",2,"nd"
"1893",474042.43766901,5461178.82990376,"Hund (m) ","nd",1,"nd"
"1894",474117.700302173,5438759.66969725,"Hund, Hünd","nd",1,"nd"
"1895",474141.624469685,5447918.86573615,"Hund","nd",1,"nd"
"1896",474226.808246842,5430039.09828274,"d'Hund","nd",1,"nd"
"1897",474256.646366403,5450078.38251545,"Hind","nd",1,"nd"
"1898",474388.119276117,5472296.84993254,"Hunde","nd",1,"nd"
"1899",474493.148470508,5493326.59693681,"Hunde","nd",1,"nd"
"1900",474575.029346712,5296040.04068023,"Hunde","nd",1,"nd"
"1901",474743.118356402,5451954.92885137,"Hund, Hind","nd",1,"nd"
"1902",474857.338985825,5434138.30646529,"Hunde","nd",1,"nd"
"1903",475028.737817807,5495538.79525251,"Hund","nd",1,"nd"
"1904",475102.492348211,5482898.63021256,"die Hund","nd",1,"nd"
"1905",475159.854498388,5301305.75632282,"Hind","nd",1,"nd"
"1906",475184.05392687,5465571.57716845,"di Hunde","nd",1,"nd"
"1907",475305.474759758,5411456.13006796,"Hunde","nd",1,"nd"
"1908",475351.235294808,5484422.84909733,"k.A.","0",1,"0"
"1909",475448.799856791,5314524.25058996,"Hunde, Hünde","nd",1,"nd"
"1910",475492.70449961,5491726.58880878,"Hund","nd",1,"nd"
"1911",475637.386783762,5443543.06419936,"Hund","nd",1,"nd"
"1912",475649.782316478,5418232.34222959,"Hun","nn",1,"nn"
"1913",475662.051111825,5415169.68622404,"Honn ","nn",1,"nn"
"1914",475738.892080196,5421698.1029561,"Hünn","nn",1,"nn"
"1915",475742.005015823,5480480.994055,"Hunde","nd",1,"nd"
"1916",475772.346811841,5306815.97148241,"Hund, Hünd , Hund","nd, nd",2,"nd"
"1918",475848.919217076,5486137.19822068,"Hunde (m) ","nd",1,"nd"
"1919",475881.57856591,5469571.84561471,"Hunde","nd",1,"nd"
"1920",475940.510303542,5477521.72019625,"Hunde","nd",1,"nd"
"1921",476067.81741765,5485226.80294524,"Hunde","nd",1,"nd"
"1922",476181.467266901,5489202.0119162,"Hund","nd",1,"nd"
"1923",476311.756728607,5295669.23172478,"Hünd","nd",1,"nd"
"1924",476325.982590975,5293288.47518333,"k.A., Hünd","0, nd",2,"0, nd"
"1926",476329.165244683,5447203.11340777,"Hund ","nd",1,"nd"
"1927",476502.583837792,5432073.36609831,"Hund","nd",1,"nd"
"1928",476711.684161256,5455962.88653061,"Hund","nd",1,"nd"
"1929",476764.241357147,5427887.92256819,"Hun","nn",1,"nn"
"1930",476821.153117825,5454828.47168156,"d'Hund","nd",1,"nd"
"1931",476844.635368314,5431378.24071135,"Hunda ","nd",1,"nd"
"1932",476951.918444838,5282671.84384827,"Hünd'","nd",1,"nd"
"1933",476999.47954596,5435400.76481683,"Hind","nd",1,"nd"
"1934",477240.004124007,5475054.73047464,"Hund","nd",1,"nd"
"1935",477326.235178781,5443657.04978005,"Hünd","nd",1,"nd"
"1936",477405.520854833,5466302.39452362,"Hund, Hunde , Hund","nd, nd",2,"nd"
"1938",477498.85152372,5469751.73808805,"Hunde","nd",1,"nd"
"1939",477579.43472765,5426363.80921656,"Hund, Hind","nd",1,"nd"
"1940",477610.76510393,5290659.27882537,"Hünde","nd",1,"nd"
"1941",477677.757837281,5296180.62167555,"Hind, Hünd","nd",1,"nd"
"1942",477681.642678748,5411507.26222987,"Honn","nn",1,"nn"
"1943",477891.388961674,5463408.79633951,"Hund","nd",1,"nd"
"1944",478025.070665306,5454303.25145705,"Hund","nd",1,"nd"
"1945",478027.35821415,5415285.47723551,"Honn , hon, d'Hon, Hinn, der Honnd, die Honnd  ","nn, nn, nn, nd, nn",4,"nd, nn"
"1949",478246.10450144,5457554.14647974,"Hund","nd",1,"nd"
"1950",478316.579913457,5460297.59888672,"Hund, Hund","nd, nd",2,"nd"
"1952",478552.65522753,5431339.13388089,"Hund","nd",1,"nd"
"1953",478659.615191808,5422836.69774423,"Hunn","nn",1,"nn"
"1954",478734.812449496,5310613.25933893,"Hind","nd",1,"nd"
"1955",478808.521637051,5435744.83925299,"Hund","nd",1,"nd"
"1956",478824.796732257,5302165.87244789,"Hind","nd",1,"nd"
"1957",478833.534530943,5473464.09034778,"Hund(ä), Hind","nd, nd",2,"nd"
"1959",478893.213800032,5315526.46939562,"d'Hind","nd",1,"nd"
"1960",478903.946557798,5483799.81299444,"Hunde","nd",1,"nd"
"1961",479049.131793615,5456191.39820538,"Hund","nd",1,"nd"
"1962",479126.080403458,5439578.94342763,"Hund","nd",1,"nd"
"1963",479151.84852909,5451993.18069961,"Hünd","nd",1,"nd"
"1964",479263.186590488,5441108.11126796,"Hund (m) ","nd",1,"nd"
"1965",479467.959921921,5293325.39030527,"Hünd","nd",1,"nd"
"1966",479476.662769974,5444560.23217635,"Hund","nd",1,"nd"
"1967",479774.305161344,5432615.19178626,"Hund","nd",1,"nd"
"1968",479774.938883456,5287284.82559036,"Hünd","nd",1,"nd"
"1969",479819.83178376,5455232.44308366,"Hunde","nd",1,"nd"
"1970",479842.003647708,5428519.55002664,"Hunde","nd",1,"nd"
"1971",479863.875056889,5310839.27518177,"Hund","nd",1,"nd"
"1972",480041.314582013,5482409.1652341,"Hunde","nd",1,"nd"
"1973",480082.522898131,5424213.21044093,"Hunn","nn",1,"nn"
"1974",480224.996415343,5408864.20822116,"Hunde","nd",1,"nd"
"1975",480533.261190398,5484300.71880529,"Hunde","nd",1,"nd"
"1976",480666.55100751,5411971.90427632,"Honn","nn",1,"nn"
"1977",480686.667513044,5301673.64659415,"Hind","nd",1,"nd"
"1978",480756.216889191,5458902.19895559,"Hund","nd",1,"nd"
"1979",480783.645989527,5385526.20226549,"Honn","nn",1,"nn"
"1980",480932.645335693,5461120.57898845,"Hünd","nd",1,"nd"
"1981",481055.041477931,5481541.7150031,"Hund","nd",1,"nd"
"1982",481062.48403298,5465038.96408627,"Hunde","nd",1,"nd"
"1983",481076.492635556,5407187.14391326,"Hunn","nn",1,"nn"
"1984",481171.028079939,5290088.68895377,"Hund,Hund","nd",1,"nd"
"1985",481208.033108848,5435840.67540575,"k.A.","0",1,"0"
"1986",481369.561752124,5417558.84537973,"Hund","nd",1,"nd"
"1987",481424.779816005,5439056.03691953,"Hunde","nd",1,"nd"
"1988",481463.006073575,5484368.63216119,"Hunde","nd",1,"nd"
"1989",481577.552149807,5285482.77538762,"Hind","nd",1,"nd"
"1990",481616.544927583,5282636.32527503,"Hunde","nd",1,"nd"
"1991",481810.89151577,5288626.23913538,"Hünd","nd",1,"nd"
"1992",481835.390012483,5447386.79353337,"Hind","nd",1,"nd"
"1993",481859.647994794,5468180.2466369,"Hunde","nd",1,"nd"
"1994",481865.293765339,5296662.7971159,"Hind","nd",1,"nd"
"1995",481900.615822274,5420207.26310373,"Hon","nn",1,"nn"
"1996",482023.244090333,5312748.29021463,"Hund","nd",1,"nd"
"1997",482148.686219334,5422652.09644848,"Hunn","nn",1,"nn"
"1998",482205.902854958,5479754.58650152,"Hunde, Hunde","nd, nd",2,"nd"
"2000",482260.050784804,5465368.48012507,"Hund","nd",1,"nd"
"2001",482265.816661078,5456795.97993835,"Hund","nd",1,"nd"
"2002",482367.152703108,5474037.45242109,"Hundä ","nd",1,"nd"
"2003",482429.782901641,5299164.00863624,"Hind","nd",1,"nd"
"2004",482442.629405961,5462946.55298195,"Hund, Hund","nd",1,"nd"
"2005",482637.081883322,5473619.68558693,"Hund","nd",1,"nd"
"2006",482684.009340586,5299861.22488244,"Hund,Hind","nd",1,"nd"
"2007",482714.524948043,5294046.112943,"Hind","nd",1,"nd"
"2008",482834.405320308,5482857.70867773,"Hunde","nd",1,"nd"
"2009",483060.336614623,5407286.38299834,"Hün","nn",1,"nn"
"2010",483105.886866693,5298308.41067914,"Hund","nd",1,"nd"
"2011",483273.062157006,5442967.71804281,"Hundä","nd",1,"nd"
"2012",483292.185020882,5286869.0797401,"Hund","nd",1,"nd"
"2013",483432.848012139,5468846.75280512,"k.A.","0",1,"0"
"2014",483562.057788229,5453535.75735433,"Hund","nd",1,"nd"
"2015",483590.513469868,5418561.23319682,"Honn","nn",1,"nn"
"2016",483656.195022824,5290193.40574153,"Hünd","nd",1,"nd"
"2017",483735.778391354,5466957.01377837,"Hind","nd",1,"nd"
"2018",483759.671686334,5404419.65408251,"Hunn ","nn",1,"nn"
"2019",483897.848622401,5307522.23592162,"Hund","nd",1,"nd"
"2020",484036.617958006,5458771.63006388,"Hund","nd",1,"nd"
"2021",484040.225669272,5452739.4815229,"Hund","nd",1,"nd"
"2022",484292.253427774,5455073.34063712,"Hund","nd",1,"nd"
"2023",484293.66376014,5293152.47435377,"Hünd","nd",1,"nd"
"2024",484436.526248255,5440667.57685293,"Hund","nd",1,"nd"
"2025",484443.387974858,5437137.97309639,"Hünd","nd",1,"nd"
"2026",484649.612460829,5406743.76536871,"Honn ","nn",1,"nn"
"2027",484769.487584344,5457368.79235686,"Hunde","nd",1,"nd"
"2028",485086.225330493,5296703.61438692,"Hind","nd",1,"nd"
"2029",485302.449541333,5465413.96102305,"Hund, Hind","nd",1,"nd"
"2030",485303.405880681,5481435.23594748,"die Hunde ","nd",1,"nd"
"2031",485306.871639231,5471396.17221519,"Hunde","nd",1,"nd"
"2032",485561.858815889,5408044.15788935,"Honn ","nn",1,"nn"
"2033",485734.569749642,5467609.59305367,"Hunda","nd",1,"nd"
"2034",485834.547734314,5450870.25199141,"die Hund","nd",1,"nd"
"2035",485855.582647883,5301556.42842069,"Hind ","nd",1,"nd"
"2036",485856.305498586,5479019.05261011,"Hund","nd",1,"nd"
"2037",485872.415768684,5444036.57360169,"Hunde","nd",1,"nd"
"2038",485993.244539866,5306508.68272084,"Hund","nd",1,"nd"
"2039",486148.296759634,5483289.65618011,"Hunde","nd",1,"nd"
"2040",486208.252192993,5476060.90888333,"Hund","nd",1,"nd"
"2041",486374.206114882,5448494.30637218,"Hund","nd",1,"nd"
"2042",486380.899804573,5417021.86746015,"d'Honn","nn",1,"nn"
"2043",486422.716896102,5294967.60779966,"k.A.","0",1,"0"
"2044",486515.237514105,5404668.00437795,"Hon ","0",1,"0"
"2045",486597.411312725,5463231.66878064,"Hunn","nn",1,"nn"
"2046",486652.49592484,5439416.70219155,NA,"0",1,"0"
"2047",486930.896419644,5405913.14284531,"Honn","nn",1,"nn"
"2048",487040.975703865,5460574.70989284,"Hünd","nd",1,"nd"
"2049",487498.529301262,5290059.37039624,"Hünd","nd",1,"nd"
"2050",487522.518952507,5481062.83448826,"Hunde","nd",1,"nd"
"2051",487666.99234887,5294568.04490205,"Hünd","nd",1,"nd"
"2052",487789.41366931,5286561.13089991,"Hünd","nd",1,"nd"
"2053",488036.05398973,5454768.21682671,"Hind","nd",1,"nd"
"2054",488115.08531055,5471749.55913054,"Hund","nd",1,"nd"
"2055",488167.48101539,5446820.40639736,"k.A.","0",1,"0"
"2056",488484.459868081,5457580.99039797,"Hind","nd",1,"nd"
"2057",488519.075393085,5436063.03768496,"k.A.","0",1,"0"
"2058",488754.337175425,5298869.28042348,"Hünd","nd",1,"nd"
"2059",489020.882722204,5308400.47715823,"Hund","nd",1,"nd"
"2060",489340.201967863,5464832.09345031,"Hund","nd",1,"nd"
"2061",489506.117929661,5470666.11274722,"k.A.","0",1,"0"
"2062",489532.884834176,5443090.16305634,"Hunt","nd",1,"nd"
"2063",489541.113135979,5438955.81090683,"Hunda","nd",1,"nd"
"2064",489607.818788979,5316978.71371703,"de Hund","nd",1,"nd"
"2065",489745.286348369,5296511.20868432,"Hünd'","nd",1,"nd"
"2066",489965.608720622,5449220.32124311,"Hind","nd",1,"nd"
"2067",490008.924608088,5285735.55583689,"d'Hünd","nd",1,"nd"
"2068",490403.77416801,5481785.20539629,"Hundä , k.A.","nd, 0",2,"0, nd"
"2070",490425.398026853,5463060.23604408,"Hund","nd",1,"nd"
"2071",490608.755466835,5294003.48129441,"Hunde","nd",1,"nd"
"2072",490690.676580315,5467355.46989573,"Hund","nd",1,"nd"
"2073",490697.860616984,5292599.61300655,"Hund","nd",1,"nd"
"2074",490799.682019525,5455685.61833146,"Hund","nd",1,"nd"
"2075",490958.799245139,5450654.91250596,"Hind","nd",1,"nd"
"2076",491060.140650528,5460124.23951697,"Hund","nd",1,"nd"
"2077",491277.517454551,5304447.66290538,"Hund","nd",1,"nd"
"2078",491434.611541866,5473612.18421746,"Hund","nd",1,"nd"
"2079",491571.468438342,5465913.25218247,"Hunde","nd",1,"nd"
"2080",491586.051911226,5462632.54734202,"Hind","nd",1,"nd"
"2081",491843.092291235,5278697.52269252,"die Hünd","nd",1,"nd"
"2082",492034.641714111,5446144.23406607,"Hund ","nd",1,"nd"
"2083",492173.934676974,5469191.94624556,"Hund","nd",1,"nd"
"2084",492237.9769911,5285406.50636802,"Hund","nd",1,"nd"
"2085",492325.531398274,5300529.47380218,"Hind","nd",1,"nd"
"2086",492357.615876943,5286846.73169335,"Hind","nd",1,"nd"
"2087",492521.812163488,5281599.57958008,"Hünd","nd",1,"nd"
"2088",492919.697586068,5438246.76627579,"Hund (m) ","nd",1,"nd"
"2089",493028.320033583,5455438.88088008,"Hind","nd",1,"nd"
"2090",493046.94918056,5295837.22243544,"Hünde","nd",1,"nd"
"2091",493064.716792097,5303778.37600056,"Hund","nd",1,"nd"
"2092",493090.100423995,5309364.45750365,"Hunde","nd",1,"nd"
"2093",493347.712122208,5454165.5872829,"die Hund","nd",1,"nd"
"2094",493420.663748181,5442693.96598355,"d'r Hind, d'Hund","nd",1,"nd"
"2095",493525.654570227,5464944.51300868,"Hund","nd",1,"nd"
"2096",493660.874389022,5395288.94966211,"Han¯","0",1,"0"
"2097",493903.172892721,5451599.14522809,"Hind","nd",1,"nd"
"2098",494053.356835631,5305560.02160383,"die Hund'","nd",1,"nd"
"2099",494166.168666876,5294403.36273832,"Hund","nd",1,"nd"
"2100",494169.260263176,5460789.31140517,"Hunde","nd",1,"nd"
"2101",494740.685530053,5283871.07469611,"Hünd","nd",1,"nd"
"2102",494744.664524095,5298172.76000359,"Hund","nd",1,"nd"
"2103",494814.335533425,5473291.09373157,"Hund","nd",1,"nd"
"2104",494835.29015131,5474741.88734603,"Hunde","nd",1,"nd"
"2105",494856.704382575,5471291.04892181,"Hu<U+0306>nde<U+0306>","nd",1,"nd"
"2106",494864.973676408,5278502.9121885,"Hund ","nd",1,"nd"
"2107",494987.682987581,5285838.04176745,"Hünd","nd",1,"nd"
"2108",495155.916457454,5306713.77836924,"Hind","nd",1,"nd"
"2109",495179.210408094,5288910.92420039,"k.A.","0",1,"0"
"2110",495249.196288434,5333608.95269665,"Hund","nd",1,"nd"
"2111",495403.223912426,5448828.46287652,"d'Hunde","nd",1,"nd"
"2112",495687.021642497,5446504.80504325,"Hund","nd",1,"nd"
"2113",496012.403055039,5466974.36668976,"Hundä","nd",1,"nd"
"2114",496039.151616619,5478836.52928424,"Hunde","nd",1,"nd"
"2115",496482.171771984,5302999.50005994,"Hunde","nd",1,"nd"
"2116",496509.561523207,5283899.75067829,"Hünd","nd",1,"nd"
"2117",496588.558702142,5477891.17830285,"Hunde","nd",1,"nd"
"2118",496692.496506444,5456716.14071561,"Hund","nd",1,"nd"
"2119",496822.326432974,5474829.31099601,"die Hund, Hunde","nd, nd",2,"nd"
"2121",496942.765571851,5298802.47140171,"d'Hund","nd",1,"nd"
"2122",497166.378574569,5460000.96922797,"Hund","nd",1,"nd"
"2123",497205.227071812,5303102.46840817,"Hund","nd",1,"nd"
"2124",497256.098177163,5331295.7450565,"Hund","nd",1,"nd"
"2125",497374.199566677,5279950.49671777,"Hund","nd",1,"nd"
"2126",497409.619341723,5443771.20962328,"Hunde","nd",1,"nd"
"2127",497478.889167723,5296278.16477632,"d'Hund","nd",1,"nd"
